strain	virus	gisaid_epi_isl	genbank_accession	date	region	country	division	location	region_exposure	country_exposure	division_exposure	segment	length	host	age	sex	Nextstrain_clade	pangolin_lineage	GISAID_clade	originating_lab	submitting_lab	authors	url	title	paper_url	date_submitted	purpose_of_sequencing
hCoV-19/USA/OR-OSPHL04791/2022	betacoronavirus	EPI_ISL_9812110	?	1/26/22	North America	USA	Oregon		North America	USA	Oregon	genome	29785	Human	61	unknown	?	BA.1	GRA	Oregon State Public Health Laboratory	Oregon State Public Health Laboratory	"Rafia Razzaque, Eugene Yeboah, Vanda Makris, Laura Tsaknaridis, John Fontana and Shane Sevey"	https://www.gisaid.org/	?	?	2/12/22	?
hCoV-19/USA/OR-OSPHL04793/2022	betacoronavirus	EPI_ISL_9812111	?	1/18/22	North America	USA	Oregon		North America	USA	Oregon	genome	29785	Human	25	unknown	?	BA.1	GRA	Oregon State Public Health Laboratory	Oregon State Public Health Laboratory	"Rafia Razzaque, Eugene Yeboah, Vanda Makris, Laura Tsaknaridis, John Fontana and Shane Sevey"	https://www.gisaid.org/	?	?	2/12/22	?
hCoV-19/USA/OR-OSPHL04794/2022	betacoronavirus	EPI_ISL_9812112	?	1/23/22	North America	USA	Oregon		North America	USA	Oregon	genome	29785	Human	27	unknown	?	BA.1	GRA	Oregon State Public Health Laboratory	Oregon State Public Health Laboratory	"Rafia Razzaque, Eugene Yeboah, Vanda Makris, Laura Tsaknaridis, John Fontana and Shane Sevey"	https://www.gisaid.org/	?	?	2/12/22	?
hCoV-19/USA/OR-OSPHL04795/2022	betacoronavirus	EPI_ISL_9812113	?	1/23/22	North America	USA	Oregon		North America	USA	Oregon	genome	29723	Human	21	unknown	?	BA.1	GRA	Oregon State Public Health Laboratory	Oregon State Public Health Laboratory	"Rafia Razzaque, Eugene Yeboah, Vanda Makris, Laura Tsaknaridis, John Fontana and Shane Sevey"	https://www.gisaid.org/	?	?	2/12/22	?
hCoV-19/USA/OR-CDC-UW22020142695/2022	betacoronavirus	EPI_ISL_9829497	?	2/1/22	North America	USA	Oregon		North America	USA	Oregon	genome	29504	Human	unknown	unknown	?	BA.1.1	GRA	UW Virology Lab	UW Virology Lab	"Pavitra Roychoudhury, Shah Mohamed Bakhash, Seffir T. Wendm, Isabel Arnould, Pooneh Hajian, Ricardo Perez, Hong Xie, Sean Ellis, Nathan Breit, Robert J. Livingston, Meei-Li Huang, Keith R Jerome, Patrick Mathias, Alexander Greninger"	https://www.gisaid.org/	?	?	2/12/22	?
hCoV-19/USA/OR-CDC-UW22012671285/2022	betacoronavirus	EPI_ISL_9829546	?	1/26/22	North America	USA	Oregon		North America	USA	Oregon	genome	29504	Human	unknown	unknown	?	BA.1.1	GRA	UW Virology Lab	UW Virology Lab	"Pavitra Roychoudhury, Shah Mohamed Bakhash, Seffir T. Wendm, Isabel Arnould, Pooneh Hajian, Ricardo Perez, Hong Xie, Sean Ellis, Nathan Breit, Robert J. Livingston, Meei-Li Huang, Keith R Jerome, Patrick Mathias, Alexander Greninger"	https://www.gisaid.org/	?	?	2/12/22	?
hCoV-19/USA/OR-CDC-UW22012513998/2022	betacoronavirus	EPI_ISL_9829547	?	1/25/22	North America	USA	Oregon		North America	USA	Oregon	genome	29504	Human	unknown	unknown	?	BA.1	GRA	UW Virology Lab	UW Virology Lab	"Pavitra Roychoudhury, Shah Mohamed Bakhash, Seffir T. Wendm, Isabel Arnould, Pooneh Hajian, Ricardo Perez, Hong Xie, Sean Ellis, Nathan Breit, Robert J. Livingston, Meei-Li Huang, Keith R Jerome, Patrick Mathias, Alexander Greninger"	https://www.gisaid.org/	?	?	2/12/22	?
hCoV-19/USA/OR-CDC-UW22012535065/2022	betacoronavirus	EPI_ISL_9829548	?	1/25/22	North America	USA	Oregon		North America	USA	Oregon	genome	29504	Human	unknown	unknown	?	BA.1.1	GRA	UW Virology Lab	UW Virology Lab	"Pavitra Roychoudhury, Shah Mohamed Bakhash, Seffir T. Wendm, Isabel Arnould, Pooneh Hajian, Ricardo Perez, Hong Xie, Sean Ellis, Nathan Breit, Robert J. Livingston, Meei-Li Huang, Keith R Jerome, Patrick Mathias, Alexander Greninger"	https://www.gisaid.org/	?	?	2/12/22	?
hCoV-19/USA/OR-CDC-UW22012597879/2022	betacoronavirus	EPI_ISL_9829549	?	1/25/22	North America	USA	Oregon		North America	USA	Oregon	genome	29504	Human	unknown	unknown	?	BA.1	GRA	UW Virology Lab	UW Virology Lab	"Pavitra Roychoudhury, Shah Mohamed Bakhash, Seffir T. Wendm, Isabel Arnould, Pooneh Hajian, Ricardo Perez, Hong Xie, Sean Ellis, Nathan Breit, Robert J. Livingston, Meei-Li Huang, Keith R Jerome, Patrick Mathias, Alexander Greninger"	https://www.gisaid.org/	?	?	2/12/22	?
hCoV-19/USA/OR-CDC-UW22012502723/2022	betacoronavirus	EPI_ISL_9829550	?	1/25/22	North America	USA	Oregon		North America	USA	Oregon	genome	29504	Human	unknown	unknown	?	BA.1.1	GRA	UW Virology Lab	UW Virology Lab	"Pavitra Roychoudhury, Shah Mohamed Bakhash, Seffir T. Wendm, Isabel Arnould, Pooneh Hajian, Ricardo Perez, Hong Xie, Sean Ellis, Nathan Breit, Robert J. Livingston, Meei-Li Huang, Keith R Jerome, Patrick Mathias, Alexander Greninger"	https://www.gisaid.org/	?	?	2/12/22	?
hCoV-19/USA/OR-CDC-UW22012578988/2022	betacoronavirus	EPI_ISL_9829551	?	1/25/22	North America	USA	Oregon		North America	USA	Oregon	genome	29504	Human	unknown	unknown	?	BA.1.1	GRA	UW Virology Lab	UW Virology Lab	"Pavitra Roychoudhury, Shah Mohamed Bakhash, Seffir T. Wendm, Isabel Arnould, Pooneh Hajian, Ricardo Perez, Hong Xie, Sean Ellis, Nathan Breit, Robert J. Livingston, Meei-Li Huang, Keith R Jerome, Patrick Mathias, Alexander Greninger"	https://www.gisaid.org/	?	?	2/12/22	?
hCoV-19/USA/OR-CDC-UW22012572862/2022	betacoronavirus	EPI_ISL_9829552	?	1/25/22	North America	USA	Oregon		North America	USA	Oregon	genome	29504	Human	unknown	unknown	?	BA.1	GRA	UW Virology Lab	UW Virology Lab	"Pavitra Roychoudhury, Shah Mohamed Bakhash, Seffir T. Wendm, Isabel Arnould, Pooneh Hajian, Ricardo Perez, Hong Xie, Sean Ellis, Nathan Breit, Robert J. Livingston, Meei-Li Huang, Keith R Jerome, Patrick Mathias, Alexander Greninger"	https://www.gisaid.org/	?	?	2/12/22	?
hCoV-19/USA/OR-CDC-UW22012509818/2022	betacoronavirus	EPI_ISL_9829553	?	1/25/22	North America	USA	Oregon		North America	USA	Oregon	genome	29504	Human	unknown	unknown	?	BA.1.1	GRA	UW Virology Lab	UW Virology Lab	"Pavitra Roychoudhury, Shah Mohamed Bakhash, Seffir T. Wendm, Isabel Arnould, Pooneh Hajian, Ricardo Perez, Hong Xie, Sean Ellis, Nathan Breit, Robert J. Livingston, Meei-Li Huang, Keith R Jerome, Patrick Mathias, Alexander Greninger"	https://www.gisaid.org/	?	?	2/12/22	?
hCoV-19/USA/OR-CDC-UW22012510599/2022	betacoronavirus	EPI_ISL_9829554	?	1/25/22	North America	USA	Oregon		North America	USA	Oregon	genome	29504	Human	unknown	unknown	?	BA.1	GRA	UW Virology Lab	UW Virology Lab	"Pavitra Roychoudhury, Shah Mohamed Bakhash, Seffir T. Wendm, Isabel Arnould, Pooneh Hajian, Ricardo Perez, Hong Xie, Sean Ellis, Nathan Breit, Robert J. Livingston, Meei-Li Huang, Keith R Jerome, Patrick Mathias, Alexander Greninger"	https://www.gisaid.org/	?	?	2/12/22	?
hCoV-19/USA/OR-CDC-UW22012533430/2022	betacoronavirus	EPI_ISL_9829555	?	1/25/22	North America	USA	Oregon		North America	USA	Oregon	genome	29504	Human	unknown	unknown	?	BA.1.1	GRA	UW Virology Lab	UW Virology Lab	"Pavitra Roychoudhury, Shah Mohamed Bakhash, Seffir T. Wendm, Isabel Arnould, Pooneh Hajian, Ricardo Perez, Hong Xie, Sean Ellis, Nathan Breit, Robert J. Livingston, Meei-Li Huang, Keith R Jerome, Patrick Mathias, Alexander Greninger"	https://www.gisaid.org/	?	?	2/12/22	?
hCoV-19/USA/OR-CDC-UW22012544883/2022	betacoronavirus	EPI_ISL_9829556	?	1/25/22	North America	USA	Oregon		North America	USA	Oregon	genome	29504	Human	unknown	unknown	?	BA.1.1	GRA	UW Virology Lab	UW Virology Lab	"Pavitra Roychoudhury, Shah Mohamed Bakhash, Seffir T. Wendm, Isabel Arnould, Pooneh Hajian, Ricardo Perez, Hong Xie, Sean Ellis, Nathan Breit, Robert J. Livingston, Meei-Li Huang, Keith R Jerome, Patrick Mathias, Alexander Greninger"	https://www.gisaid.org/	?	?	2/12/22	?
hCoV-19/USA/OR-CDC-UW22012582383/2022	betacoronavirus	EPI_ISL_9829557	?	1/25/22	North America	USA	Oregon		North America	USA	Oregon	genome	29504	Human	unknown	unknown	?	BA.1.1	GRA	UW Virology Lab	UW Virology Lab	"Pavitra Roychoudhury, Shah Mohamed Bakhash, Seffir T. Wendm, Isabel Arnould, Pooneh Hajian, Ricardo Perez, Hong Xie, Sean Ellis, Nathan Breit, Robert J. Livingston, Meei-Li Huang, Keith R Jerome, Patrick Mathias, Alexander Greninger"	https://www.gisaid.org/	?	?	2/12/22	?
hCoV-19/USA/OR-CDC-UW22012597205/2022	betacoronavirus	EPI_ISL_9829558	?	1/25/22	North America	USA	Oregon		North America	USA	Oregon	genome	29504	Human	unknown	unknown	?	BA.1	GRA	UW Virology Lab	UW Virology Lab	"Pavitra Roychoudhury, Shah Mohamed Bakhash, Seffir T. Wendm, Isabel Arnould, Pooneh Hajian, Ricardo Perez, Hong Xie, Sean Ellis, Nathan Breit, Robert J. Livingston, Meei-Li Huang, Keith R Jerome, Patrick Mathias, Alexander Greninger"	https://www.gisaid.org/	?	?	2/12/22	?
hCoV-19/USA/OR-CDC-UW22012592734/2022	betacoronavirus	EPI_ISL_9829559	?	1/25/22	North America	USA	Oregon		North America	USA	Oregon	genome	29504	Human	unknown	unknown	?	BA.1	GRA	UW Virology Lab	UW Virology Lab	"Pavitra Roychoudhury, Shah Mohamed Bakhash, Seffir T. Wendm, Isabel Arnould, Pooneh Hajian, Ricardo Perez, Hong Xie, Sean Ellis, Nathan Breit, Robert J. Livingston, Meei-Li Huang, Keith R Jerome, Patrick Mathias, Alexander Greninger"	https://www.gisaid.org/	?	?	2/12/22	?
hCoV-19/USA/OR-CDC-UW22012551944/2022	betacoronavirus	EPI_ISL_9829560	?	1/25/22	North America	USA	Oregon		North America	USA	Oregon	genome	29527	Human	unknown	unknown	?	AY.25.1	GK	UW Virology Lab	UW Virology Lab	"Pavitra Roychoudhury, Shah Mohamed Bakhash, Seffir T. Wendm, Isabel Arnould, Pooneh Hajian, Ricardo Perez, Hong Xie, Sean Ellis, Nathan Breit, Robert J. Livingston, Meei-Li Huang, Keith R Jerome, Patrick Mathias, Alexander Greninger"	https://www.gisaid.org/	?	?	2/12/22	?
hCoV-19/USA/OR-CDC-UW22012598789/2022	betacoronavirus	EPI_ISL_9829561	?	1/25/22	North America	USA	Oregon		North America	USA	Oregon	genome	29504	Human	unknown	unknown	?	BA.1.1	GRA	UW Virology Lab	UW Virology Lab	"Pavitra Roychoudhury, Shah Mohamed Bakhash, Seffir T. Wendm, Isabel Arnould, Pooneh Hajian, Ricardo Perez, Hong Xie, Sean Ellis, Nathan Breit, Robert J. Livingston, Meei-Li Huang, Keith R Jerome, Patrick Mathias, Alexander Greninger"	https://www.gisaid.org/	?	?	2/12/22	?
hCoV-19/USA/OR-CDC-UW22012507237/2022	betacoronavirus	EPI_ISL_9829562	?	1/25/22	North America	USA	Oregon		North America	USA	Oregon	genome	29504	Human	unknown	unknown	?	BA.1.1	GRA	UW Virology Lab	UW Virology Lab	"Pavitra Roychoudhury, Shah Mohamed Bakhash, Seffir T. Wendm, Isabel Arnould, Pooneh Hajian, Ricardo Perez, Hong Xie, Sean Ellis, Nathan Breit, Robert J. Livingston, Meei-Li Huang, Keith R Jerome, Patrick Mathias, Alexander Greninger"	https://www.gisaid.org/	?	?	2/12/22	?
hCoV-19/USA/OR-CDC-UW22012576410/2022	betacoronavirus	EPI_ISL_9829563	?	1/25/22	North America	USA	Oregon		North America	USA	Oregon	genome	29504	Human	unknown	unknown	?	BA.1.1	GRA	UW Virology Lab	UW Virology Lab	"Pavitra Roychoudhury, Shah Mohamed Bakhash, Seffir T. Wendm, Isabel Arnould, Pooneh Hajian, Ricardo Perez, Hong Xie, Sean Ellis, Nathan Breit, Robert J. Livingston, Meei-Li Huang, Keith R Jerome, Patrick Mathias, Alexander Greninger"	https://www.gisaid.org/	?	?	2/12/22	?
hCoV-19/USA/OR-CDC-UW22012568015/2022	betacoronavirus	EPI_ISL_9829564	?	1/25/22	North America	USA	Oregon		North America	USA	Oregon	genome	29504	Human	unknown	unknown	?	BA.1.1	GRA	UW Virology Lab	UW Virology Lab	"Pavitra Roychoudhury, Shah Mohamed Bakhash, Seffir T. Wendm, Isabel Arnould, Pooneh Hajian, Ricardo Perez, Hong Xie, Sean Ellis, Nathan Breit, Robert J. Livingston, Meei-Li Huang, Keith R Jerome, Patrick Mathias, Alexander Greninger"	https://www.gisaid.org/	?	?	2/12/22	?
hCoV-19/USA/OR-CDC-UW22012525565/2022	betacoronavirus	EPI_ISL_9829565	?	1/25/22	North America	USA	Oregon		North America	USA	Oregon	genome	29504	Human	unknown	unknown	?	BA.1.1	GRA	UW Virology Lab	UW Virology Lab	"Pavitra Roychoudhury, Shah Mohamed Bakhash, Seffir T. Wendm, Isabel Arnould, Pooneh Hajian, Ricardo Perez, Hong Xie, Sean Ellis, Nathan Breit, Robert J. Livingston, Meei-Li Huang, Keith R Jerome, Patrick Mathias, Alexander Greninger"	https://www.gisaid.org/	?	?	2/12/22	?
hCoV-19/USA/OR-CDC-UW22012498555/2022	betacoronavirus	EPI_ISL_9829566	?	1/24/22	North America	USA	Oregon		North America	USA	Oregon	genome	29501	Human	unknown	unknown	?	BA.1.1	GRA	UW Virology Lab	UW Virology Lab	"Pavitra Roychoudhury, Shah Mohamed Bakhash, Seffir T. Wendm, Isabel Arnould, Pooneh Hajian, Ricardo Perez, Hong Xie, Sean Ellis, Nathan Breit, Robert J. Livingston, Meei-Li Huang, Keith R Jerome, Patrick Mathias, Alexander Greninger"	https://www.gisaid.org/	?	?	2/12/22	?
hCoV-19/USA/OR-CDC-UW22012430053/2022	betacoronavirus	EPI_ISL_9829567	?	1/24/22	North America	USA	Oregon		North America	USA	Oregon	genome	29505	Human	unknown	unknown	?	BA.2	GRA	UW Virology Lab	UW Virology Lab	"Pavitra Roychoudhury, Shah Mohamed Bakhash, Seffir T. Wendm, Isabel Arnould, Pooneh Hajian, Ricardo Perez, Hong Xie, Sean Ellis, Nathan Breit, Robert J. Livingston, Meei-Li Huang, Keith R Jerome, Patrick Mathias, Alexander Greninger"	https://www.gisaid.org/	?	?	2/12/22	?
hCoV-19/USA/OR-CDC-UW22012460937/2022	betacoronavirus	EPI_ISL_9829568	?	1/24/22	North America	USA	Oregon		North America	USA	Oregon	genome	29501	Human	unknown	unknown	?	BA.1.1	GRA	UW Virology Lab	UW Virology Lab	"Pavitra Roychoudhury, Shah Mohamed Bakhash, Seffir T. Wendm, Isabel Arnould, Pooneh Hajian, Ricardo Perez, Hong Xie, Sean Ellis, Nathan Breit, Robert J. Livingston, Meei-Li Huang, Keith R Jerome, Patrick Mathias, Alexander Greninger"	https://www.gisaid.org/	?	?	2/12/22	?
hCoV-19/USA/OR-CDC-UW22012402858/2022	betacoronavirus	EPI_ISL_9829569	?	1/24/22	North America	USA	Oregon		North America	USA	Oregon	genome	29527	Human	unknown	unknown	?	AY.39	GK	UW Virology Lab	UW Virology Lab	"Pavitra Roychoudhury, Shah Mohamed Bakhash, Seffir T. Wendm, Isabel Arnould, Pooneh Hajian, Ricardo Perez, Hong Xie, Sean Ellis, Nathan Breit, Robert J. Livingston, Meei-Li Huang, Keith R Jerome, Patrick Mathias, Alexander Greninger"	https://www.gisaid.org/	?	?	2/12/22	?
hCoV-19/USA/OR-CDC-UW22012462304/2022	betacoronavirus	EPI_ISL_9829570	?	1/24/22	North America	USA	Oregon		North America	USA	Oregon	genome	29501	Human	unknown	unknown	?	BA.1.1	GRA	UW Virology Lab	UW Virology Lab	"Pavitra Roychoudhury, Shah Mohamed Bakhash, Seffir T. Wendm, Isabel Arnould, Pooneh Hajian, Ricardo Perez, Hong Xie, Sean Ellis, Nathan Breit, Robert J. Livingston, Meei-Li Huang, Keith R Jerome, Patrick Mathias, Alexander Greninger"	https://www.gisaid.org/	?	?	2/12/22	?
hCoV-19/USA/OR-CDC-UW22012443960/2022	betacoronavirus	EPI_ISL_9829571	?	1/24/22	North America	USA	Oregon		North America	USA	Oregon	genome	29504	Human	unknown	unknown	?	BA.1	GRA	UW Virology Lab	UW Virology Lab	"Pavitra Roychoudhury, Shah Mohamed Bakhash, Seffir T. Wendm, Isabel Arnould, Pooneh Hajian, Ricardo Perez, Hong Xie, Sean Ellis, Nathan Breit, Robert J. Livingston, Meei-Li Huang, Keith R Jerome, Patrick Mathias, Alexander Greninger"	https://www.gisaid.org/	?	?	2/12/22	?
hCoV-19/USA/OR-CDC-UW22012445890/2022	betacoronavirus	EPI_ISL_9829572	?	1/24/22	North America	USA	Oregon		North America	USA	Oregon	genome	29504	Human	unknown	unknown	?	BA.1.1	GRA	UW Virology Lab	UW Virology Lab	"Pavitra Roychoudhury, Shah Mohamed Bakhash, Seffir T. Wendm, Isabel Arnould, Pooneh Hajian, Ricardo Perez, Hong Xie, Sean Ellis, Nathan Breit, Robert J. Livingston, Meei-Li Huang, Keith R Jerome, Patrick Mathias, Alexander Greninger"	https://www.gisaid.org/	?	?	2/12/22	?
hCoV-19/USA/OR-CDC-UW22012495688/2022	betacoronavirus	EPI_ISL_9829573	?	1/24/22	North America	USA	Oregon		North America	USA	Oregon	genome	29507	Human	unknown	unknown	?	BA.1.1	GRA	UW Virology Lab	UW Virology Lab	"Pavitra Roychoudhury, Shah Mohamed Bakhash, Seffir T. Wendm, Isabel Arnould, Pooneh Hajian, Ricardo Perez, Hong Xie, Sean Ellis, Nathan Breit, Robert J. Livingston, Meei-Li Huang, Keith R Jerome, Patrick Mathias, Alexander Greninger"	https://www.gisaid.org/	?	?	2/12/22	?
hCoV-19/USA/OR-CDC-UW22012432080/2022	betacoronavirus	EPI_ISL_9829574	?	1/24/22	North America	USA	Oregon		North America	USA	Oregon	genome	29504	Human	unknown	unknown	?	BA.1.1	GRA	UW Virology Lab	UW Virology Lab	"Pavitra Roychoudhury, Shah Mohamed Bakhash, Seffir T. Wendm, Isabel Arnould, Pooneh Hajian, Ricardo Perez, Hong Xie, Sean Ellis, Nathan Breit, Robert J. Livingston, Meei-Li Huang, Keith R Jerome, Patrick Mathias, Alexander Greninger"	https://www.gisaid.org/	?	?	2/12/22	?
hCoV-19/USA/OR-CDC-UW22012439837/2022	betacoronavirus	EPI_ISL_9829575	?	1/24/22	North America	USA	Oregon		North America	USA	Oregon	genome	29504	Human	unknown	unknown	?	BA.1	GRA	UW Virology Lab	UW Virology Lab	"Pavitra Roychoudhury, Shah Mohamed Bakhash, Seffir T. Wendm, Isabel Arnould, Pooneh Hajian, Ricardo Perez, Hong Xie, Sean Ellis, Nathan Breit, Robert J. Livingston, Meei-Li Huang, Keith R Jerome, Patrick Mathias, Alexander Greninger"	https://www.gisaid.org/	?	?	2/12/22	?
hCoV-19/USA/OR-CDC-UW22012452830/2022	betacoronavirus	EPI_ISL_9829576	?	1/24/22	North America	USA	Oregon		North America	USA	Oregon	genome	29504	Human	unknown	unknown	?	BA.1.1	GRA	UW Virology Lab	UW Virology Lab	"Pavitra Roychoudhury, Shah Mohamed Bakhash, Seffir T. Wendm, Isabel Arnould, Pooneh Hajian, Ricardo Perez, Hong Xie, Sean Ellis, Nathan Breit, Robert J. Livingston, Meei-Li Huang, Keith R Jerome, Patrick Mathias, Alexander Greninger"	https://www.gisaid.org/	?	?	2/12/22	?
hCoV-19/USA/OR-CDC-UW22012447415/2022	betacoronavirus	EPI_ISL_9829577	?	1/24/22	North America	USA	Oregon		North America	USA	Oregon	genome	29504	Human	unknown	unknown	?	BA.1.1	GRA	UW Virology Lab	UW Virology Lab	"Pavitra Roychoudhury, Shah Mohamed Bakhash, Seffir T. Wendm, Isabel Arnould, Pooneh Hajian, Ricardo Perez, Hong Xie, Sean Ellis, Nathan Breit, Robert J. Livingston, Meei-Li Huang, Keith R Jerome, Patrick Mathias, Alexander Greninger"	https://www.gisaid.org/	?	?	2/12/22	?
hCoV-19/USA/OR-CDC-UW22012498160/2022	betacoronavirus	EPI_ISL_9829578	?	1/24/22	North America	USA	Oregon		North America	USA	Oregon	genome	29504	Human	unknown	unknown	?	BA.1.1	GRA	UW Virology Lab	UW Virology Lab	"Pavitra Roychoudhury, Shah Mohamed Bakhash, Seffir T. Wendm, Isabel Arnould, Pooneh Hajian, Ricardo Perez, Hong Xie, Sean Ellis, Nathan Breit, Robert J. Livingston, Meei-Li Huang, Keith R Jerome, Patrick Mathias, Alexander Greninger"	https://www.gisaid.org/	?	?	2/12/22	?
hCoV-19/USA/OR-CDC-UW22012466402/2022	betacoronavirus	EPI_ISL_9829579	?	1/24/22	North America	USA	Oregon		North America	USA	Oregon	genome	29501	Human	unknown	unknown	?	BA.1.1	GRA	UW Virology Lab	UW Virology Lab	"Pavitra Roychoudhury, Shah Mohamed Bakhash, Seffir T. Wendm, Isabel Arnould, Pooneh Hajian, Ricardo Perez, Hong Xie, Sean Ellis, Nathan Breit, Robert J. Livingston, Meei-Li Huang, Keith R Jerome, Patrick Mathias, Alexander Greninger"	https://www.gisaid.org/	?	?	2/12/22	?
hCoV-19/USA/OR-CDC-UW22012438939/2022	betacoronavirus	EPI_ISL_9829580	?	1/24/22	North America	USA	Oregon		North America	USA	Oregon	genome	29495	Human	unknown	unknown	?	BA.1.1	GRA	UW Virology Lab	UW Virology Lab	"Pavitra Roychoudhury, Shah Mohamed Bakhash, Seffir T. Wendm, Isabel Arnould, Pooneh Hajian, Ricardo Perez, Hong Xie, Sean Ellis, Nathan Breit, Robert J. Livingston, Meei-Li Huang, Keith R Jerome, Patrick Mathias, Alexander Greninger"	https://www.gisaid.org/	?	?	2/12/22	?
hCoV-19/USA/OR-CDC-UW22012475427/2022	betacoronavirus	EPI_ISL_9829581	?	1/24/22	North America	USA	Oregon		North America	USA	Oregon	genome	29504	Human	unknown	unknown	?	BA.1.1	GRA	UW Virology Lab	UW Virology Lab	"Pavitra Roychoudhury, Shah Mohamed Bakhash, Seffir T. Wendm, Isabel Arnould, Pooneh Hajian, Ricardo Perez, Hong Xie, Sean Ellis, Nathan Breit, Robert J. Livingston, Meei-Li Huang, Keith R Jerome, Patrick Mathias, Alexander Greninger"	https://www.gisaid.org/	?	?	2/12/22	?
